42942,0.3,Premium,F,SI2,61.3,58.0,506,4.33,4.28,2.64
7551,1.01,Very Good,G,SI2,61.0,58.0,4249,6.43,6.48,3.94
24984,2.07,Very Good,J,VS2,61.3,56.0,13495,8.16,8.2,5.02
18263,1.51,Premium,J,VS2,59.6,60.0,7418,7.48,7.58,4.49
36053,0.31,Premium,G,IF,61.4,59.0,924,4.34,4.39,2.68
14340,1.0,Very Good,G,VS2,63.1,61.0,5806,6.38,6.33,4.01
6192,0.92,Ideal,D,SI2,60.3,56.0,3997,6.32,6.35,3.82
50038,0.71,Fair,D,SI2,64.6,60.0,2198,5.62,5.59,3.62
30697,0.42,Premium,G,SI1,61.7,58.0,737,4.76,4.8,2.95
1317,0.72,Ideal,H,VVS1,62.0,55.0,2958,5.74,5.77,3.57
4151,0.91,Premium,F,SI2,61.0,51.0,3546,6.24,6.21,3.8
44316,0.34,Very Good,G,SI1,63.4,57.0,521,4.4,4.45,2.81
20992,1.03,Premium,E,VVS2,59.7,56.0,9205,6.64,6.56,3.94
408,0.31,Very Good,F,SI1,61.8,58.0,555,4.32,4.35,2.68
42368,0.51,Very Good,E,SI1,61.2,61.0,1304,5.13,5.16,3.15
43903,0.31,Ideal,I,VVS1,62.1,54.0,511,4.34,4.39,2.71
32550,0.27,Ideal,D,VVS1,62.2,56.0,799,4.15,4.12,2.57
12254,1.06,Premium,H,VS2,60.8,59.0,5205,6.55,6.58,3.99
23409,2.0,Good,I,SI2,64.2,52.0,11400,7.91,7.88,5.07
24077,2.0,Very Good,I,SI2,63.7,61.0,12221,7.85,7.97,5.04
5861,1.03,Ideal,J,SI1,61.9,56.0,3921,6.45,6.5,4.01
36786,0.34,Premium,E,VS2,60.9,60.0,956,4.51,4.49,2.74
44012,0.51,Ideal,G,VS2,62.9,54.0,1546,5.12,5.08,3.21
52070,0.5,Ideal,D,VS1,60.6,57.0,2454,5.15,5.18,3.13
10858,1.11,Fair,E,SI2,64.7,61.0,4873,6.42,6.39,4.14
23554,1.55,Premium,H,VS1,62.6,58.0,11562,7.4,7.34,4.61
17845,1.36,Good,F,SI1,57.5,60.0,7197,7.36,7.31,4.22
31217,0.32,Ideal,D,SI1,62.6,55.0,756,4.39,4.36,2.74
13273,1.2,Ideal,G,SI2,62.2,56.0,5484,6.84,6.74,4.22
45600,0.58,Ideal,G,SI1,61.5,56.0,1690,5.35,5.38,3.3
20070,0.31,Ideal,G,VS1,62.1,55.0,625,4.33,4.36,2.7
42887,0.57,Ideal,D,SI2,61.9,56.0,1359,5.3,5.34,3.3
42629,0.32,Ideal,H,VS2,61.3,55.0,505,4.4,4.44,2.71
52000,0.83,Very Good,J,VS2,60.5,55.0,2444,6.08,6.11,3.69
47322,0.23,Very Good,D,VVS2,62.2,58.0,530,3.94,3.97,2.46
1396,0.24,Ideal,G,IF,60.8,58.0,559,4.01,4.05,2.44
15169,1.01,Ideal,D,SI1,63.0,57.0,6097,6.43,6.34,4.02
30311,0.34,Ideal,F,VS2,62.1,56.0,726,4.48,4.51,2.79
37347,0.31,Ideal,D,VVS2,61.9,57.0,982,4.35,4.31,2.68
45261,0.54,Very Good,D,SI1,62.1,56.0,1662,5.22,5.25,3.25
2893,0.91,Very Good,G,SI2,63.2,61.0,3282,6.27,6.01,3.88
16757,1.01,Ideal,F,VS2,60.3,56.0,6672,6.5,6.56,3.94
48005,0.52,Ideal,D,VS2,62.7,53.0,1919,5.17,5.14,3.23
51638,0.31,Good,H,VS1,63.1,57.0,544,4.31,4.34,2.73
43746,0.51,Very Good,E,SI1,62.8,55.0,1438,5.07,5.12,3.2
6309,0.83,Ideal,E,SI1,61.5,55.0,4024,6.05,6.08,3.73
22643,1.66,Ideal,I,VS1,61.0,55.0,10691,7.67,7.64,4.67
14460,1.24,Very Good,I,VS2,62.7,55.0,5836,6.82,6.87,4.29
46654,0.51,Ideal,D,VS2,61.9,57.0,1787,5.11,5.13,3.17
8907,0.9,Ideal,H,SI1,62.5,56.0,4492,6.14,6.18,3.85
45493,0.55,Ideal,F,VS2,61.3,55.0,1679,5.29,5.31,3.25
24233,1.52,Ideal,E,SI1,62.8,55.0,12431,7.3,7.35,4.6
20308,1.12,Premium,G,VVS2,62.6,59.0,8721,6.61,6.58,4.13
45732,0.7,Good,I,SI2,63.4,59.0,1699,5.66,5.57,3.56
10801,1.06,Ideal,F,SI1,61.3,57.0,4862,6.56,6.51,4.01
18373,0.39,Good,J,VS1,63.5,58.0,616,4.59,4.64,2.93
32351,0.3,Premium,E,VVS2,61.8,58.0,789,4.26,4.29,2.64
52677,0.7,Fair,D,SI1,66.2,57.0,2550,5.56,5.41,3.63
48055,0.62,Ideal,D,SI1,60.8,59.0,1927,5.48,5.5,3.34
18481,1.0,Ideal,F,VS1,61.9,57.0,7526,6.41,6.39,3.96
24607,2.02,Good,I,SI2,61.0,62.0,12927,8.1,8.14,4.95
27441,2.19,Very Good,E,SI2,62.4,61.0,18067,8.23,8.31,5.16
17775,1.13,Ideal,G,VS2,61.6,57.0,7159,6.68,6.7,4.12
17006,1.15,Ideal,H,VS2,62.4,56.0,6788,6.71,6.65,4.17
48460,0.57,Ideal,G,VVS2,60.5,56.0,1976,5.36,5.38,3.25
47416,0.57,Ideal,G,VS1,61.3,56.0,1851,5.34,5.36,3.28
36375,0.59,Premium,G,I1,59.7,59.0,940,5.48,5.45,3.26
24571,1.5,Very Good,F,VS2,62.6,59.0,12870,7.22,7.31,4.55
15422,1.01,Premium,F,VS1,62.6,58.0,6176,6.48,6.37,4.02
15674,1.01,Very Good,F,VS2,58.8,59.0,6288,6.55,6.59,3.86
47880,0.58,Ideal,G,VS1,61.5,55.0,1911,5.36,5.41,3.31
8050,0.25,Ideal,G,IF,61.1,57.0,582,4.06,4.07,2.48
30759,0.25,Premium,E,VVS2,61.5,59.0,740,4.04,4.02,2.48
26814,2.09,Ideal,I,SI1,61.4,56.0,16704,8.23,8.27,5.06
7715,0.33,Ideal,E,SI1,61.9,57.0,579,4.43,4.46,2.75
42271,0.23,Very Good,E,VVS2,63.0,58.0,505,3.95,3.99,2.5
13956,1.16,Very Good,G,SI1,60.7,59.0,5678,6.74,6.87,4.13
35214,0.36,Ideal,G,VVS1,60.0,56.0,892,4.66,4.69,2.81
43728,0.51,Very Good,G,VS2,62.7,57.0,1438,5.05,5.12,3.19
27911,0.26,Very Good,F,VVS1,60.6,56.0,657,4.12,4.16,2.51
24879,1.62,Premium,F,SI1,62.6,58.0,13298,7.53,7.48,4.7
26384,1.3,Ideal,E,IF,62.3,54.0,15874,6.97,7.03,4.36
53050,0.7,Good,E,VS2,60.1,62.0,2606,5.77,5.74,3.46
13386,0.37,Ideal,J,IF,61.9,54.0,601,4.63,4.68,2.88
19590,1.4,Fair,F,VS2,66.5,56.0,8216,6.83,6.76,4.52
5605,0.96,Good,F,VS2,63.7,54.0,3871,6.24,6.19,3.96
42808,0.4,Ideal,D,VVS2,60.9,57.0,1353,4.74,4.78,2.9
53335,0.74,Ideal,F,SI2,62.0,56.0,2655,5.78,5.82,3.6
41901,0.55,Ideal,J,VS2,61.7,54.0,1260,5.34,5.29,3.28
28432,0.3,Ideal,D,VS2,61.3,56.0,670,4.32,4.36,2.66
40355,0.43,Premium,F,VS1,62.5,58.0,1129,4.85,4.78,3.01
43655,0.51,Ideal,H,SI2,62.0,55.0,1435,5.12,5.14,3.18
14586,1.05,Premium,H,VS1,60.1,57.0,5886,6.62,6.59,3.97
42707,0.52,Ideal,G,SI1,62.6,56.0,1338,5.16,5.13,3.22
36755,0.33,Ideal,D,VVS2,61.1,56.0,955,4.44,4.46,2.72
23851,1.5,Very Good,E,VS2,61.9,57.0,11939,7.31,7.38,4.55
8443,1.05,Ideal,H,SI2,61.2,57.0,4410,6.59,6.54,4.02
46811,0.51,Premium,D,VS2,62.0,59.0,1807,5.12,5.08,3.16
21915,1.2,Very Good,G,IF,59.4,61.0,9987,6.92,6.95,4.12
1555,1.01,Fair,D,SI2,64.6,56.0,3003,6.31,6.24,4.05
25589,1.26,Ideal,E,VVS2,61.1,57.0,14429,7.0,6.98,4.27
24838,2.11,Premium,H,SI2,61.0,58.0,13233,8.31,8.27,5.06
5153,1.01,Good,F,SI2,64.0,56.0,3768,6.25,6.32,4.02
2274,0.8,Ideal,D,SI2,61.9,54.0,3154,6.0,5.95,3.7
28989,0.33,Ideal,E,VS1,60.6,57.0,686,4.49,4.52,2.73
44727,0.48,Very Good,E,VS1,59.1,62.0,1616,5.14,5.18,3.05
25601,2.17,Premium,H,SI1,59.9,61.0,14452,8.39,8.38,5.02
45822,0.56,Good,F,VS1,63.2,61.0,1712,5.2,5.28,3.3
535,0.78,Premium,F,SI1,60.8,60.0,2826,5.97,5.94,3.62
44781,0.52,Premium,E,VS2,60.6,58.0,1622,5.23,5.2,3.16
34981,0.34,Ideal,F,VS2,62.1,56.0,880,4.47,4.45,2.77
27966,0.3,Ideal,E,VS2,62.6,54.0,658,4.28,4.31,2.69
19913,1.8,Premium,I,SI2,61.8,59.0,8457,7.9,7.8,4.85
2128,0.86,Ideal,I,VS2,62.1,57.0,3121,6.1,6.07,3.78
13025,0.26,Very Good,H,VVS2,63.3,58.0,600,4.08,4.04,2.57
8068,0.31,Good,G,VS1,63.3,57.0,583,4.28,4.31,2.72
12227,1.25,Good,I,SI2,63.3,55.8,5197,6.83,6.87,4.34
42850,0.41,Ideal,F,VVS1,62.3,55.0,1356,4.79,4.74,2.97
40563,0.41,Very Good,G,VVS1,61.0,61.0,1151,4.72,4.75,2.89
37214,0.34,Ideal,G,IF,61.6,54.0,974,4.49,4.53,2.78
26215,1.56,Ideal,G,VVS2,62.3,54.0,15609,7.41,7.45,4.63
36747,0.33,Ideal,F,VVS1,61.8,57.0,955,4.44,4.46,2.75
45676,0.52,Premium,E,VS2,62.5,60.0,1694,5.14,5.1,3.2
13186,1.04,Very Good,G,VS2,61.4,63.0,5451,6.55,6.51,4.01
20872,1.14,Ideal,G,VS1,61.7,56.0,9090,6.67,6.71,4.13
28380,0.33,Premium,I,VS1,61.1,59.0,668,4.47,4.44,2.72
47272,0.52,Ideal,E,VS1,61.8,55.0,1844,5.17,5.22,3.21
27227,1.03,Ideal,D,IF,62.0,56.0,17590,6.55,6.44,4.03
34104,0.36,Ideal,D,VS2,60.6,57.0,852,4.57,4.61,2.78
4954,1.01,Fair,H,VS2,65.2,56.0,3733,6.23,6.19,4.05
37897,0.41,Ideal,G,VVS2,61.8,56.0,1007,4.74,4.78,2.94
25062,2.22,Very Good,J,SI2,62.8,57.0,13579,8.29,8.33,5.22
15357,1.28,Premium,H,SI2,62.0,57.0,6164,7.0,6.94,4.32
20256,1.41,Premium,H,VS2,62.0,58.0,8686,7.19,7.12,4.44
13640,1.31,Very Good,I,SI2,60.8,57.0,5582,7.06,7.12,4.31
39517,0.32,Ideal,E,VVS2,60.8,57.0,1080,4.46,4.42,2.7
44984,0.31,Premium,G,SI2,62.3,57.0,523,4.37,4.33,2.71
11237,1.09,Ideal,H,SI1,61.8,57.0,4965,6.57,6.6,4.07
12190,1.09,Premium,D,SI2,60.3,60.0,5186,6.68,6.61,4.01
35740,0.3,Premium,D,VS2,61.1,59.0,911,4.31,4.26,2.62
22623,1.7,Very Good,I,SI1,61.9,62.0,10680,7.52,7.58,4.67
28830,0.41,Ideal,E,SI2,59.8,55.0,683,4.81,4.93,2.91
34578,0.31,Ideal,G,IF,60.7,58.0,871,4.37,4.41,2.67
24858,2.18,Premium,I,SI1,63.0,58.0,13263,8.23,8.17,5.22
4525,1.03,Ideal,H,SI2,60.8,56.0,3634,6.56,6.47,3.96
51273,0.52,Ideal,F,VVS2,60.8,55.0,2359,5.21,5.25,3.19
25760,2.33,Premium,J,SI1,59.9,59.0,14711,8.7,8.65,5.2
36633,0.41,Premium,D,SI1,59.2,62.0,947,4.85,4.82,2.86
23244,1.5,Premium,F,VS2,61.1,59.0,11255,7.37,7.35,4.5
17356,1.21,Premium,E,SI1,62.3,58.0,6963,6.77,6.74,4.21
2752,0.81,Good,G,VS2,62.9,58.0,3250,5.88,5.94,3.72
31897,0.3,Ideal,G,VS1,62.5,57.0,776,4.32,4.29,2.69
708,0.7,Premium,E,VS1,58.4,59.0,2854,5.91,5.83,3.43
14678,1.02,Ideal,G,VS2,62.6,57.0,5922,6.43,6.41,4.02
30012,0.42,Very Good,F,SI1,63.1,56.0,717,4.77,4.8,3.02
2792,0.78,Very Good,D,SI1,62.5,58.0,3258,5.86,5.89,3.67
42546,0.58,Ideal,J,VS1,61.9,58.0,1324,5.31,5.35,3.3
19617,1.23,Ideal,G,VS2,62.4,57.0,8233,6.88,6.83,4.28
19559,1.5,Premium,I,SI1,58.6,62.0,8190,7.46,7.43,4.36
19428,1.23,Very Good,D,SI1,62.3,57.0,8079,6.8,6.87,4.26
41692,0.54,Premium,F,SI2,60.0,60.0,1240,5.27,5.22,3.24
38893,0.4,Ideal,G,VVS1,61.5,59.0,1051,4.71,4.75,2.91
20661,1.0,Very Good,F,VVS2,63.0,59.0,8950,6.33,6.36,4.0
10387,0.38,Ideal,I,SI1,61.8,54.0,593,4.66,4.7,2.89
14520,1.01,Premium,G,VS2,61.9,59.0,5864,6.38,6.34,3.94
84,0.38,Ideal,I,SI2,61.6,56.0,554,4.65,4.67,2.87
13965,1.03,Ideal,G,SI1,62.2,59.0,5684,6.41,6.45,4.0
44707,0.57,Ideal,E,SI1,61.2,57.0,1613,5.37,5.32,3.27
11946,1.01,Good,E,SI1,63.7,58.0,5132,6.32,6.36,4.04
3883,0.9,Good,H,SI1,63.1,63.0,3484,6.04,6.1,3.83
15326,1.33,Good,D,SI2,59.0,64.0,6152,7.22,7.12,4.23
1779,0.9,Ideal,J,VS1,62.6,55.0,3048,6.13,6.11,3.83
10813,0.96,Premium,E,SI1,60.0,60.0,4864,6.44,6.39,3.85
18840,1.4,Premium,I,VS1,61.6,59.0,7722,7.22,7.17,4.43
13108,1.02,Ideal,G,SI1,62.1,55.0,5426,6.46,6.49,4.02
40583,0.41,Premium,E,VS1,60.7,58.0,1153,4.83,4.79,2.92
40810,0.51,Good,E,SI1,63.6,59.0,1170,5.13,5.06,3.24
8373,0.31,Ideal,F,VS2,60.8,57.0,583,4.38,4.41,2.67
33501,0.32,Ideal,F,VS2,62.8,53.0,828,4.38,4.34,2.74
19486,1.01,Premium,G,IF,60.0,61.0,8120,6.45,6.41,3.86
30326,0.36,Premium,F,VS2,60.5,59.0,726,4.61,4.64,2.8
50991,0.31,Good,E,SI1,63.1,57.0,544,4.3,4.35,2.73
45742,0.5,Ideal,E,SI1,61.5,57.0,1700,5.08,5.1,3.13
14563,1.0,Ideal,D,SI1,60.5,57.0,5880,6.52,6.48,3.93
43377,0.54,Ideal,F,SI2,61.2,57.0,1409,5.25,5.23,3.21
43848,0.52,Premium,G,VS2,60.9,58.0,1447,5.19,5.22,3.17
4964,0.9,Good,G,SI1,63.1,59.0,3734,6.11,6.15,3.87
14953,1.0,Very Good,H,VVS1,62.3,60.0,6022,6.28,6.36,3.94
39448,0.53,Ideal,H,SI1,62.6,56.0,1077,5.28,5.1,3.25
6090,1.02,Very Good,F,SI2,59.6,59.0,3974,6.51,6.54,3.89
19656,1.01,Premium,D,VS1,62.4,58.0,8265,6.38,6.41,3.99
37308,0.31,Ideal,F,IF,61.8,54.0,979,4.33,4.37,2.69
36570,0.42,Good,E,SI1,63.6,61.0,945,4.73,4.7,3.0
22034,0.34,Good,H,SI1,63.7,57.0,628,4.45,4.44,2.83
3074,0.9,Premium,D,SI2,58.1,60.0,3312,6.26,6.24,3.63
22739,1.01,Very Good,E,VVS1,63.1,59.0,10760,6.34,6.31,3.99
33368,0.41,Very Good,H,VS1,62.0,56.0,827,4.74,4.78,2.95
34445,0.31,Ideal,E,VVS2,61.1,56.0,864,4.38,4.39,2.68
46248,0.53,Ideal,D,SI1,61.7,56.0,1753,5.23,5.15,3.2
14083,1.06,Very Good,D,SI1,59.4,57.0,5713,6.65,6.72,3.97
5091,1.02,Premium,F,SI2,62.5,58.0,3754,6.47,6.4,4.02
7420,1.11,Ideal,F,SI2,62.0,57.0,4227,6.67,6.64,4.13
36278,0.3,Ideal,G,SI1,62.3,57.0,477,4.29,4.31,2.68
15935,1.22,Ideal,D,SI2,61.8,58.0,6372,6.84,6.92,4.25
9617,1.01,Fair,F,SI1,65.5,57.0,4634,6.12,6.22,4.04
25781,2.06,Fair,J,VS1,64.6,58.0,14750,7.91,8.04,5.15
26209,1.89,Very Good,D,SI2,62.7,58.0,15594,7.75,7.81,4.88
44037,0.42,Ideal,D,VVS1,61.8,56.0,1547,4.79,4.82,2.97
44472,0.59,Very Good,F,SI1,61.4,58.0,1595,5.39,5.45,3.33
50973,0.31,Very Good,H,VS1,61.5,61.0,544,4.31,4.34,2.66
30692,0.4,Premium,F,SI1,62.3,60.0,737,4.7,4.74,2.94
25063,1.61,Premium,D,SI1,61.4,60.0,13582,7.56,7.51,4.63
39964,0.59,Premium,H,SI1,62.2,59.0,1106,5.38,5.32,3.33
50659,0.31,Ideal,H,VS1,62.6,55.0,544,4.31,4.35,2.71
47340,0.23,Very Good,E,VVS1,62.1,58.0,530,3.9,3.93,2.43
44700,0.47,Good,E,VVS1,65.2,56.0,1613,4.86,4.89,3.18
8656,1.02,Premium,H,SI2,62.7,59.0,4455,6.41,6.34,4.0
46729,0.7,Very Good,I,SI2,59.5,58.0,1795,5.73,5.79,3.43
52944,0.7,Very Good,F,VS2,63.3,56.0,2593,5.62,5.66,3.57
36519,0.3,Premium,F,VVS2,61.5,58.0,945,4.31,4.29,2.64
42262,0.49,Good,F,VS1,59.2,60.9,1294,5.08,5.18,3.04
26206,2.01,Good,I,VS2,59.9,65.0,15587,8.14,8.19,4.89
3801,1.0,Ideal,J,SI2,62.1,56.0,3465,6.34,6.41,3.96
49215,0.67,Very Good,G,VS2,60.4,61.0,2080,5.61,5.64,3.4
31535,0.31,Very Good,E,VVS2,61.1,55.0,766,4.39,4.41,2.69
8814,1.02,Very Good,H,SI1,60.3,59.0,4476,6.44,6.5,3.9
620,0.71,Premium,F,VS1,62.7,59.0,2839,5.7,5.62,3.55
30768,0.36,Very Good,F,VS2,61.3,59.0,741,4.55,4.6,2.79
31089,0.33,Very Good,G,VVS2,60.0,63.0,752,4.45,4.49,2.68
25090,2.21,Ideal,H,SI2,61.9,56.0,13615,8.4,8.36,5.19
45486,0.53,Ideal,H,VS1,61.6,55.0,1678,5.2,5.22,3.21
26378,2.0,Very Good,F,SI1,63.3,56.0,15851,8.0,7.93,5.04
52370,0.73,Ideal,D,SI2,62.4,56.0,2504,5.72,5.75,3.58
52278,0.72,Premium,F,SI1,60.1,59.0,2492,5.83,5.81,3.5
49859,0.7,Ideal,F,SI2,61.8,56.0,2171,5.69,5.71,3.52
28144,0.3,Ideal,G,VVS2,62.6,53.0,665,4.31,4.35,2.71
46966,0.33,Very Good,J,IF,60.9,54.0,529,4.47,4.53,2.74
44485,0.51,Premium,D,VS2,60.9,58.0,1597,5.14,5.18,3.14
13770,1.2,Ideal,H,SI2,62.6,58.0,5613,6.74,6.81,4.24
9960,0.93,Ideal,E,SI1,59.6,57.0,4700,6.37,6.42,3.81
33196,0.3,Ideal,H,VVS1,62.6,56.0,819,4.28,4.25,2.67
20595,1.25,Good,G,VS1,63.4,55.0,8901,6.87,6.92,4.37
15429,1.04,Premium,G,VS2,62.5,58.0,6177,6.43,6.47,4.03
8979,0.9,Premium,D,VS2,58.7,62.0,4505,6.32,6.29,3.7
12888,1.05,Premium,H,VS2,62.7,59.0,5370,6.43,6.49,4.05
30920,0.34,Ideal,E,VS2,62.6,55.0,745,4.43,4.45,2.78
50648,0.31,Good,E,SI1,63.6,57.0,544,4.28,4.3,2.73
34771,0.41,Ideal,D,SI2,61.0,56.0,876,4.83,4.78,2.93
40613,0.27,Good,F,VVS1,61.7,61.0,498,4.1,4.14,2.54
15949,1.13,Premium,G,VS2,62.7,57.0,6379,6.67,6.61,4.16
17393,0.32,Ideal,D,SI2,59.8,57.0,612,4.46,4.4,2.65
50269,0.55,Very Good,E,VVS2,60.8,55.0,2238,5.26,5.33,3.22
7136,1.04,Very Good,I,SI1,62.5,62.0,4175,6.39,6.45,4.01
48943,0.71,Fair,G,SI1,65.0,58.0,2045,5.57,5.53,3.61
11888,1.01,Good,G,SI1,63.7,60.0,5113,6.32,6.28,4.01
42093,0.64,Premium,H,SI1,60.0,59.0,1274,5.63,5.57,3.36
2384,0.32,Very Good,E,SI1,62.2,58.0,561,4.36,4.39,2.72
34768,0.41,Ideal,E,SI2,62.8,57.0,876,4.73,4.7,2.96
49028,0.56,Ideal,D,SI1,61.9,57.0,2053,5.27,5.3,3.27
26539,2.42,Premium,J,SI2,62.4,58.0,16198,8.58,8.53,5.34
41444,0.36,Premium,E,IF,59.4,61.0,1229,4.69,4.61,2.76
12782,1.03,Premium,F,VS2,60.5,59.0,5330,6.6,6.52,3.97
5163,0.9,Premium,F,SI2,61.5,59.0,3770,6.2,6.23,3.82
12556,1.21,Ideal,J,VS2,62.6,54.2,5275,6.79,6.81,4.26
44604,0.53,Premium,G,VS2,62.5,56.0,1607,5.19,5.18,3.24
22662,1.26,Ideal,F,VS2,61.5,56.0,10709,6.97,7.01,4.3
50720,0.72,Very Good,D,SI2,59.8,60.0,2294,5.76,5.81,3.46
20832,1.52,Premium,I,VS2,59.0,59.0,9057,7.53,7.46,4.42
18674,1.41,Very Good,J,VS1,59.4,59.0,7636,7.34,7.38,4.37
31732,0.31,Ideal,G,VVS1,62.3,56.0,772,4.34,4.37,2.71
33377,0.41,Good,I,VVS2,63.1,56.0,827,4.72,4.75,2.99
35547,0.35,Ideal,F,VS2,61.4,55.0,906,4.6,4.55,2.81
48206,0.7,Premium,H,SI1,61.1,58.0,1948,5.74,5.79,3.52
4557,1.16,Premium,D,I1,61.8,59.0,3644,6.74,6.78,4.18
9150,1.09,Premium,D,SI2,62.8,56.0,4538,6.49,6.45,4.06
36931,0.24,Very Good,F,VVS1,60.6,60.0,478,4.03,4.06,2.45
20020,0.3,Good,H,SI1,63.9,55.0,421,4.24,4.27,2.72
32763,0.34,Premium,D,SI1,59.6,59.0,803,4.57,4.55,2.72
52985,0.72,Ideal,I,VVS2,62.5,56.0,2594,5.71,5.74,3.58
26986,2.01,Premium,H,VS2,60.1,61.0,17068,8.14,8.06,4.87
52984,0.72,Ideal,I,VVS2,61.5,58.0,2594,5.78,5.79,3.56
19759,1.59,Ideal,J,SI1,62.4,55.0,8325,7.48,7.45,4.66
35293,0.3,Very Good,H,VS2,62.7,59.0,473,4.22,4.26,2.66
18298,1.12,Premium,F,VS2,62.8,56.0,7437,6.67,6.61,4.17
32781,0.34,Ideal,I,VVS1,61.8,56.0,803,4.5,4.47,2.77
52325,0.7,Very Good,E,SI1,61.9,60.0,2496,5.6,5.67,3.49
40932,0.3,Ideal,E,SI1,61.7,58.0,499,4.29,4.3,2.65
32971,0.37,Very Good,E,VS2,59.5,59.0,811,4.64,4.71,2.78
36866,0.39,Very Good,D,VS2,60.2,59.0,958,4.74,4.76,2.86
21891,1.56,Premium,I,VS1,61.7,59.0,9959,7.46,7.41,4.59
40228,0.4,Ideal,G,VVS1,61.6,57.0,1123,4.75,4.76,2.93
15878,1.05,Ideal,G,VS2,61.7,56.0,6350,6.54,6.52,4.03
52427,0.73,Ideal,I,VVS2,61.9,55.0,2513,5.8,5.84,3.6
53321,0.8,Very Good,F,SI2,61.5,56.0,2652,5.93,5.98,3.66
31043,0.39,Ideal,I,VVS2,62.0,56.0,750,4.67,4.72,2.91
37106,0.38,Ideal,G,SI1,62.0,55.0,969,4.67,4.64,2.89
43568,0.41,Ideal,G,IF,61.0,57.0,1431,4.81,4.79,2.93
7539,1.09,Very Good,D,SI2,59.2,63.0,4244,6.67,6.71,3.96
21660,1.21,Premium,G,VVS2,62.5,55.0,9757,6.84,6.8,4.26
12920,1.2,Premium,H,SI2,62.3,58.0,5376,6.81,6.76,4.23
26654,1.53,Premium,G,VVS1,60.6,58.0,16451,7.45,7.49,4.53
48662,0.73,Very Good,H,SI1,62.2,57.0,2001,5.77,5.8,3.6
52204,0.7,Ideal,G,SI2,61.8,53.0,2480,5.73,5.69,3.53
27364,0.28,Premium,E,VVS2,60.1,59.0,646,4.22,4.26,2.55
35611,0.3,Ideal,H,VS2,60.7,57.0,473,4.33,4.37,2.64
27917,0.32,Very Good,D,VS2,62.9,59.0,657,4.36,4.39,2.75
46310,0.3,Premium,E,SI1,59.8,60.0,526,4.31,4.35,2.59
25925,1.01,Good,D,IF,63.2,59.0,15081,6.34,6.38,4.02
20656,1.53,Ideal,J,VS1,62.4,54.0,8943,7.34,7.38,4.59
4843,0.86,Ideal,D,SI1,62.8,56.0,3709,6.05,6.08,3.81
6178,0.81,Very Good,F,VVS2,63.1,56.0,3992,5.99,5.9,3.75
48948,0.98,Premium,H,I1,59.6,60.0,2046,6.61,6.48,3.89
24634,1.53,Premium,E,SI1,61.3,59.0,12968,7.4,7.35,4.52
29108,0.34,Premium,H,VS2,60.2,60.0,689,4.56,4.51,2.73
39669,0.42,Ideal,G,VS2,61.7,57.0,1087,4.83,4.8,2.97
45076,0.52,Ideal,E,VS2,61.3,55.0,1644,5.19,5.22,3.19
8404,1.06,Ideal,H,SI2,60.1,59.0,4401,6.65,6.63,3.99
43433,0.62,Premium,J,VVS2,60.9,58.0,1415,5.5,5.56,3.37
13453,1.1,Very Good,I,VS2,61.8,58.0,5524,6.59,6.62,4.08
19579,1.54,Ideal,J,VS1,62.0,53.0,8207,7.41,7.49,4.62
45659,0.25,Very Good,F,IF,63.3,59.0,526,3.99,4.04,2.54
7707,1.04,Premium,G,SI2,60.9,58.0,4277,6.58,6.52,3.99
25980,2.22,Premium,I,SI2,62.9,59.0,15184,8.24,8.2,5.17
9103,1.01,Very Good,D,SI2,62.0,59.0,4528,6.36,6.4,3.96
20906,1.3,Premium,G,VS2,62.5,58.0,9120,6.97,6.93,4.36
17249,1.01,Very Good,D,VS2,62.2,61.0,6905,6.37,6.43,3.98
37921,0.23,Very Good,E,VVS1,63.3,57.0,485,3.88,3.95,2.48
40105,0.33,Premium,G,VVS1,61.4,60.0,1114,4.44,4.39,2.71
287,0.81,Very Good,H,SI2,61.3,59.0,2797,5.94,6.01,3.66
22485,1.51,Good,F,SI1,64.2,57.0,10514,7.09,7.2,4.59
17350,1.24,Premium,H,VS2,61.7,59.0,6962,6.91,6.84,4.24
38265,0.27,Ideal,H,SI1,61.3,55.0,383,4.17,4.21,2.57
44861,0.54,Premium,D,VS2,61.6,56.0,1627,5.24,5.18,3.21
31524,0.34,Very Good,E,SI1,63.2,55.0,765,4.49,4.46,2.83
25801,2.01,Very Good,I,VS1,63.5,59.0,14792,8.03,7.93,5.07
38486,0.42,Ideal,D,VS2,61.8,56.0,1031,4.8,4.84,2.98
18111,1.25,Premium,H,VS1,62.7,59.0,7328,6.82,6.86,4.29
2440,0.7,Ideal,H,VS1,61.0,56.0,3185,5.75,5.79,3.51
19557,1.5,Premium,E,SI2,61.7,58.0,8190,7.2,7.17,4.43
24740,2.17,Premium,F,SI2,59.3,61.0,13084,8.6,8.53,5.08
26467,2.17,Good,H,SI2,58.9,62.0,16036,8.48,8.52,5.01
10228,1.2,Ideal,J,SI2,63.3,54.0,4744,6.78,6.72,4.27
6784,1.13,Fair,H,SI2,64.4,58.0,4113,6.59,6.51,4.22
20484,1.5,Premium,I,VS2,58.4,61.0,8820,7.48,7.42,4.35
712,0.74,Premium,D,VS2,62.4,57.0,2855,5.8,5.74,3.6
18362,0.37,Very Good,F,SI1,62.4,59.0,616,4.56,4.6,2.86
36327,0.32,Ideal,G,VVS2,62.4,56.0,936,4.42,4.4,2.75
